112  42.78179262  141.68174019  42.78165511  141.68212947
111  42.78150607  141.68235545
112  42.78099211  141.68301540  42.78074437  141.68327232
112  42.78027084  141.68351651  42.77994915  141.68367772
111  42.77958831  141.68368929
113  42.77936461  141.68368677
111  42.78366807  141.68259029 3
111  42.78396223  141.68255077 3
112  42.78414935  141.68256139  42.78423823  141.68258689 3
111  42.78430996  141.68266762 3
111  42.78458270  141.68302665 3
112  42.78468722  141.68340255  42.78468810  141.68360763 3
111  42.78457402  141.68379755 3
111  42.78423077  141.68446461 3
112  42.78413915  141.68459370  42.78408823  141.68463434 3
111  42.78403513  141.68464425 3
111  42.78379799  141.68468831 3
112  42.78369237  141.68468591  42.78365892  141.68467272 3
111  42.78359466  141.68462715 3
111  42.78329059  141.68426568 3
111  42.78303168  141.68399751 3
112  42.78286372  141.68364883  42.78284029  141.68344421 3
111  42.78289354  141.68328459 3
111  42.78305035  141.68291563 3
112  42.78319021  141.68271928  42.78327155  141.68265068 3
113  42.78339160  141.68262826 3
110 1 0.00 0.0000 New Taxiway 20
111  42.78708669  141.68233674
111  42.78764974  141.68232140
111  42.78826347  141.68213728
111  42.78894829  141.68159355
111  42.78943139  141.68091842
111  42.78980849  141.67991244
111  42.78994134  141.67915499
111  42.78993785  141.67854522
111  42.78976531  141.67702611
111  42.78948185  141.67707256
111  42.78950734  141.67732314
111  42.78957420  141.67843269
111  42.78951928  141.67868323
111  42.78934974  141.67871251
111  42.78924555  141.67903930
111  42.78863892  141.68068100
111  42.78784606  141.68122993
111  42.78680372  141.68126164
111  42.78598084  141.68064009
111  42.78541548  141.67943442
111  42.78479029  141.67953203
111  42.78503366  141.68054236
111  42.78557700  141.68153698
113  42.78646260  141.68220672
110 2 0.00 353.0000 New Taxiway 6
111  42.78370827  141.67940601
111  42.78373113  141.67964927
111  42.78479759  141.67945352
111  42.78474687  141.67892494
111  42.78416059  141.67902868
113  42.78419023  141.67931855
110 1 0.00 0.0000 New Taxiway 5
111  42.78480440  141.67952931
111  42.78478181  141.67928886
111  42.78380188  141.67946510
111  42.78371013  141.67940810
111  42.78369373  141.67928328
111  42.78191924  141.67957142
111  42.78190271  141.67956230
111  42.78189953  141.67953629
111  42.78179452  141.67955074
111  42.78183058  141.68001321
111  42.78199499  141.67998575
111  42.78201515  141.68012883
113  42.78206606  141.68011727
110 1 0.00 0.0000 New Taxiway 7
111  42.78309304  141.68256500
111  42.78274648  141.68320144
111  42.78278415  141.68376602
111  42.78350991  141.68470357
111  42.78414277  141.68474120
111  42.78470279  141.68384472
111  42.78480575  141.68321170
111  42.78438887  141.68245209
113  42.78345969  141.68248973
111  42.78370631  141.68279582
111  42.78399217  141.68275910
112  42.78411639  141.68276142  42.78416287  141.68277197
111  42.78422967  141.68283926
111  42.78447338  141.68315845
112  42.78453898  141.68337555  42.78453781  141.68352240
111  42.78447455  141.68362297
111  42.78410043  141.68434702
112  42.78404599  141.68442792  42.78402469  141.68443953
111  42.78397676  141.68444823
111  42.78378344  141.68448941
112  42.78371979  141.68449317  42.78368939  141.68448336
111  42.78365109  141.68444364
111  42.78308840  141.68376777
112  42.78302252  141.68356893  42.78300729  141.68344123
111  42.78303399  141.68339580
111  42.78322781  141.68295016
111  42.78332440  141.68287017
113  42.78340889  141.68284294
110 1 0.00 0.0000 New Taxiway 6
111  42.78889060  141.68797741 102
111  42.78936679  141.68748981 102
112  42.78961452  141.68697611  42.78969535  141.68664099 102
111  42.78963790  141.68630330 102
111  42.78960954  141.68615988 102
112  42.78962637  141.68591114  42.78966866  141.68577348 102
112  42.78982724  141.68562942  42.78991769  141.68557980 102
112  42.79065113  141.68491219  42.79108385  141.68449020 102
111  42.79120761  141.68426196 102
112  42.79142077  141.68410602  42.79150319  141.68409310 102
111  42.79242289  141.68390937 102
112  42.79259103  141.68388080  42.79263170  141.68387331
111  42.79259103  141.68388080
112  42.79259103  141.68388080  42.79270753  141.68386715 102
111  42.79273261  141.68398875
111  42.79263489  141.68297407 102
112  42.79253430  141.68318028  42.79243374  141.68320709
111  42.79253430  141.68318028
112  42.79253430  141.68318028  42.79237794  141.68320993 102
112  42.79208648  141.68284818  42.79230800  141.68228507 102
112  42.79270653  141.68083874  42.79288818  141.67986764 102
112  42.79291485  141.67854408  42.79290816  141.67816800 102
111  42.79266696  141.67577898
111  42.79213967  141.67588404 102
111  42.79225569  141.67720218
111  42.79141981  141.67691540 102
111  42.79132859  141.67597359
111  42.79079236  141.67605662 102
111  42.79084625  141.67665035 102
112  42.79080733  141.67684375  42.79075010  141.67688430 102
111  42.79072721  141.67687806
111  42.78992731  141.67699777
111  42.78994743  141.67723985
111  42.79128662  141.67700777
111  42.79140226  141.67898889
111  42.79122593  141.68043948
111  42.79078503  141.68174981
111  42.79015241  141.68281078
111  42.78856247  141.68409406
111  42.78825999  141.68424139
111  42.78830595  141.68449640 102
111  42.78830763  141.68449735 102
112  42.78848828  141.68461178  42.78856730  141.68472528 102
111  42.78861108  141.68487953 102
112  42.78860842  141.68521880  42.78855891  141.68540532 102
111  42.78849133  141.68542439
111  42.78864693  141.68620011 102
111  42.78875464  141.68617361 102
112  42.78894612  141.68620722  42.78903422  141.68626165 102
111  42.78908355  141.68636569 102
112  42.78910415  141.68659168  42.78908739  141.68673238 102
111  42.78898673  141.68691074 102
111  42.78882128  141.68712948 102
111  42.78865576  141.68729827 102
112  42.78853709  141.68732995  42.78848175  141.68730217 102
111  42.78842351  141.68721883
113  42.78846230  141.68761583
112  42.79000508  141.68462450  42.78989009  141.68471606 102
111  42.78962897  141.68489031 102
112  42.78936150  141.68490264  42.78920774  141.68483925 102
111  42.78916639  141.68461916 102
112  42.78915277  141.68424382  42.78918374  141.68404883 102
111  42.78931504  141.68394820 102
112  42.78974002  141.68359183  42.78989921  141.68344269 102
111  42.79024177  141.68303971 102
112  42.79053426  141.68285243  42.79068227  141.68283002 102
111  42.79081592  141.68296730 102
112  42.79093626  141.68319580  42.79097638  141.68334449 102
111  42.79095059  141.68347255 102
112  42.79070922  141.68390632  42.79047407  141.68423526 102
113  42.79016206  141.68448580 102
112  42.79101181  141.68203759  42.79097821  141.68185799 102
111  42.79103422  141.68169711 102
111  42.79126369  141.68105226
111  42.79197900  141.68143970 102
112  42.79191440  141.68165451  42.79185237  141.68185700 102
111  42.79170082  141.68221758 102
112  42.79149444  141.68242850  42.79135513  141.68250116 102
113  42.79116888  141.68234287 102
111  42.79204912  141.68118992
111  42.79133226  141.68080511 102
112  42.79140993  141.68048166  42.79144869  141.68029325 102
111  42.79147712  141.68013302
111  42.79223994  141.68037180 102
114  42.79215364  141.68079831  42.79210078  141.68102401 102
111  42.79227766  141.68011217
111  42.79148817  141.67987270 102
112  42.79162384  141.67934799  42.79172721  141.67921064 102
112  42.79204568  141.67922166  42.79220426  141.67926648 102
112  42.79229941  141.67954981  42.79232642  141.67965386 102
111  42.79230530  141.67984702 102
113  42.79227765  141.68009658 102
110 1 0.00 0.0000 New Taxiway 2
111  42.78846095  141.68761743
111  42.78837472  141.68669802 102
112  42.78844445  141.68638048  42.78853388  141.68623752 102
111  42.78864567  141.68620003
111  42.78849018  141.68542432 102
112  42.78830155  141.68529225  42.78822181  141.68517081 102
111  42.78819523  141.68499612 102
112  42.78820148  141.68471490  42.78823275  141.68457855 102
111  42.78830624  141.68449760
111  42.78825893  141.68424049
111  42.77994663  141.68567207
111  42.77964129  141.68575570
111  42.77959858  141.68597540 102
112  42.77974723  141.68619897  42.77976954  141.68636702 102
111  42.77966637  141.68666255 102
112  42.77948228  141.68696176  42.77935189  141.68710260 102
111  42.77915267  141.68715733 102
111  42.77876877  141.68724796
111  42.77884046  141.68796063 102
111  42.77900536  141.68793258 102
112  42.77906070  141.68800003  42.77906070  141.68806881 102
111  42.77899954  141.68810849 102
111  42.77846314  141.68866195 102
112  42.77798534  141.68906444  42.77775019  141.68923172 102
111  42.77746301  141.68939899 102
112  42.77714896  141.68954737  42.77693607  141.68962845 102
111  42.77682162  141.68966588
111  42.77931479  141.68922685 102
112  42.77916484  141.68912263  42.77912764  141.68901829 102
111  42.77914296  141.68892786 102
112  42.77925455  141.68876291  42.77936761  141.68865061 102
111  42.78019968  141.68778998 102
112  42.78048289  141.68767047  42.78070490  141.68763686 102
111  42.78230361  141.68735238 102
112  42.78257245  141.68736084  42.78266768  141.68739570 102
112  42.78272737  141.68752545  42.78273448  141.68761260 102
111  42.78265204  141.68769006 102
111  42.78214091  141.68818706 102
112  42.78173263  141.68848864  42.78139211  141.68870515 102
111  42.78108185  141.68883661 102
112  42.78088724  141.68890531  42.78070941  141.68896201 102
111  42.78054293  141.68901099
111  42.78324312  141.68853524 102
111  42.78299284  141.68839437 102
112  42.78297992  141.68827594  42.78305862  141.68819751
111  42.78297992  141.68827594
112  42.78297992  141.68827594  42.78298975  141.68826613 102
112  42.78368518  141.68755818  42.78368863  141.68755886
111  42.78368518  141.68755818
112  42.78368518  141.68755818  42.78384043  141.68753481 102
112  42.78391717  141.68770015  42.78394559  141.68780693
111  42.78391717  141.68770015
112  42.78391717  141.68770015  42.78394030  141.68807990 102
112  42.78373861  141.68845002  42.78349489  141.68855557
111  42.78373861  141.68845002
112  42.78373861  141.68845002  42.78373098  141.68846184
114  42.78676270  141.68799192  42.78679423  141.68797731
112  42.78783817  141.68760882  42.78778610  141.68773509 102
111  42.78768373  141.68775553
111  42.78475608  141.68826836
112  42.78458223  141.68819474  42.78452232  141.68813392 102
111  42.78450823  141.68800427 102
112  42.78445748  141.68746964  42.78444028  141.68730134 102
111  42.78449188  141.68719909 102
112  42.78462947  141.68699671  42.78471389  141.68691149 102
111  42.78501721  141.68686036 102
111  42.78673355  141.68655898 102
112  42.78743732  141.68646104  42.78754199  141.68645400 102
112  42.78769675  141.68658774  42.78779754  141.68668810 102
111  42.78781921  141.68692274 102
113  42.78783843  141.68714828 102
112  42.78083538  141.68686056  42.78070337  141.68688342 102
111  42.78061723  141.68683858 102
112  42.78044423  141.68667271  42.78039724  141.68659269 102
111  42.78041819  141.68648439 102
112  42.78052626  141.68615630  42.78059087  141.68602506 102
112  42.78077034  141.68584657  42.78086858  141.68576655 102
111  42.78118531  141.68571306 102
111  42.78327796  141.68535125 102
112  42.78359626  141.68546658  42.78372944  141.68562400 102
111  42.78373166  141.68588186 102
112  42.78367507  141.68617547  42.78360886  141.68633407 102
111  42.78349456  141.68636683 102
111  42.78309212  141.68645587 102
113  42.78180547  141.68669065 102
111  42.78503097  141.68612265 102
112  42.78444830  141.68608399  42.78429317  141.68593191 102
111  42.78429242  141.68571749 102
112  42.78436465  141.68531678  42.78444720  141.68515744 102
111  42.78467718  141.68512009 102
111  42.78545131  141.68497669 102
111  42.78708590  141.68468469 102
112  42.78747337  141.68476292  42.78761608  141.68487271 102
111  42.78763710  141.68515405 102
112  42.78758413  141.68550978  42.78750845  141.68566445 102
111  42.78737035  141.68570569 102
111  42.78706963  141.68577024 102
113  42.78626464  141.68589939 102
110 1 0.00 352.6300 New Taxiway 9
111  42.76331527  141.69204574 102
112  42.76317021  141.69199315  42.76307838  141.69194624 102
111  42.76302984  141.69190332 102
112  42.76288290  141.69168129  42.76286339  141.69154057 102
111  42.76294024  141.69141341 102
111  42.76319389  141.69091483 102
112  42.76338252  141.69072549  42.76353301  141.69065070 102
111  42.76379233  141.69061311 102
111  42.76550822  141.69031578 102
111  42.76563422  141.69163979
111  42.76933165  141.69099039 102
111  42.76901628  141.69098463 102
112  42.76841923  141.69088555  42.76794722  141.69077890 102
111  42.76782295  141.69069642 102
111  42.76734281  141.69045459 102
112  42.76722197  141.69037512  42.76716363  141.69030890 102
111  42.76717335  141.69024268 102
112  42.76723447  141.69012726  42.76730392  141.69004590 102
111  42.76737670  141.69002934 102
111  42.76779583  141.68991253 102
111  42.76954584  141.68959613 102
112  42.76964707  141.68959186  42.76969612  141.68959613 102
111  42.76973875  141.68961770 102
112  42.77008069  141.68980060  42.77022817  141.68986992 102
111  42.77022199  141.68997578 102
111  42.77030264  141.69081697
111  42.77348239  141.69025551 102
112  42.77267909  141.69021949  42.77222559  141.69014469 102
111  42.77201315  141.69004442 102
112  42.77134065  141.68973701  42.77126380  141.68969177 102
111  42.77123629  141.68966076 102
112  42.77119929  141.68958450  42.77118221  141.68953410 102
111  42.77119549  141.68950308 102
112  42.77127803  141.68939581  42.77135678  141.68930147 102
111  42.77144871  141.68928765 102
111  42.77214677  141.68913542 102
112  42.77405909  141.68881692  42.77423840  141.68878720 102
111  42.77426228  141.68880485 102
112  42.77442716  141.68890864  42.77454613  141.68901100 102
111  42.77456647  141.68923241 102
111  42.77461320  141.68966592 102
112  42.77459804  141.68990332  42.77456900  141.69001342 102
111  42.77449921  141.69007502
111  42.77541113  141.68991387 102
112  42.77525532  141.68983785  42.77519166  141.68977956 102
111  42.77518423  141.68971743 102
111  42.77512575  141.68905665 102
112  42.77520306  141.68875899  42.77529718  141.68860330 102
111  42.77548248  141.68858291 102
111  42.77580148  141.68850883 102
111  42.77884118  141.68796046
111  42.77876978  141.68724764 102
111  42.77409815  141.68805409 102
111  42.77295313  141.68826055 102
111  42.76582493  141.68952640 102
112  42.76225608  141.69016000  42.76196425  141.69021203 102
111  42.76186826  141.69024374 102
112  42.76143713  141.69070631  42.76126427  141.69108302 102
111  42.76131299  141.69136617 102
113  42.76142354  141.69237993
112  42.76218446  141.69149353  42.76213020  141.69159160 102
111  42.76210927  141.69158725 102
111  42.76190369  141.69162887 102
112  42.76189258  141.69147752  42.76188841  141.69141130 102
111  42.76188980  141.69135644 102
112  42.76193981  141.69114076  42.76199815  141.69100265 102
111  42.76210788  141.69094968 102
112  42.76224817  141.69093076  42.76231762  141.69095346 102
111  42.76233429  141.69108211 102
113  42.76233706  141.69119563 102
110 1 0.00 82.5000 New Taxiway 8
111  42.78879605  141.69125180 102
111  42.78855439  141.68872483
111  42.78788008  141.68883866 102
112  42.78797713  141.68893536  42.78803244  141.68901357 102
111  42.78804809  141.68916004 102
111  42.78806315  141.68927374 102
111  42.78822939  141.69095011 102
112  42.78818911  141.69121131  42.78814188  141.69135326 102
113  42.78803164  141.69138414
110 1 0.00 323.0000 New Taxiway 7
111  42.78100388  141.69262132
111  42.78375065  141.69214266 102
112  42.78362311  141.69201362  42.78356629  141.69188286 102
111  42.78361553  141.69180200 102
111  42.78374036  141.69165687 102
111  42.78441712  141.69094001 102
112  42.78461860  141.69054936  42.78469093  141.69031787 102
111  42.78467715  141.69009576 102
111  42.78466133  141.68980537
111  42.78490454  141.68976659
111  42.78486832  141.68937526
111  42.78410510  141.68951141 102
111  42.78411760  141.69009432 102
112  42.78408149  141.69028358  42.78404815  141.69039524 102
111  42.78400343  141.69045534 102
111  42.78290520  141.69160194 102
112  42.78205662  141.69222262  42.78156236  141.69249848 102
113  42.78100710  141.69261948 102
110 1 0.00 323.0000 New Taxiway 6
111  42.77642371  141.69342749
111  42.77894633  141.69298838 102
112  42.77879366  141.69283354  42.77876769  141.69269069
111  42.77879366  141.69283354
112  42.77879366  141.69283354  42.77876725  141.69265994 102
111  42.77881776  141.69260364 102
111  42.77893600  141.69247695 102
111  42.77981368  141.69156681 102
112  42.78118303  141.69014654  42.78135294  141.68997615
111  42.78118303  141.69014654
112  42.78118303  141.69014654  42.78132134  141.69000023 102
111  42.78135760  141.68999359
111  42.77973885  141.69027977 102
112  42.77985497  141.69045463  42.77987025  141.69059827 102
111  42.77978776  141.69067587 102
111  42.77866945  141.69183902 102
111  42.77825784  141.69227179 102
112  42.77745446  141.69294784  42.77694263  141.69327638 102
113  42.77642556  141.69342680 102
110 1 0.00 82.5000 New Taxiway 5
111  42.77462363  141.69118265 102
112  42.77473324  141.69128456  42.77479111  141.69137374 102
111  42.77481198  141.69156631 102
111  42.77497807  141.69328103 102
112  42.77495660  141.69353753  42.77491675  141.69365256 102
111  42.77481903  141.69371072
111  42.77573428  141.69354910 102
112  42.77558171  141.69345520  42.77552810  141.69336853 102
111  42.77550222  141.69322585 102
111  42.77542824  141.69241798 102
111  42.77533309  141.69140904 102
112  42.77535128  141.69116775  42.77539093  141.69106823 102
113  42.77545042  141.69103411
110 1 0.00 23.0000 New Taxiway 4
111  42.76899067  141.69217358 102
111  42.77189257  141.69381391 102
112  42.77198397  141.69403106  42.77197823  141.69419057 102
111  42.77189328  141.69422654
111  42.77444980  141.69377584 102
112  42.77349265  141.69373610  42.77298060  141.69361987 102
111  42.77260487  141.69341646 102
111  42.77192258  141.69303248 102
111  42.77124930  141.69265124 102
112  42.77102195  141.69233174  42.77094159  141.69209561 102
113  42.77098552  141.69181679
110 1 0.00 23.0000 New Taxiway 3
111  42.76373798  141.69309710 102
111  42.76664308  141.69474757 102
112  42.76672128  141.69497676  42.76670249  141.69513476 102
111  42.76663316  141.69515241
111  42.76915565  141.69470708 102
112  42.76822529  141.69465389  42.76780562  141.69455819 102
111  42.76763993  141.69447503 102
111  42.76720885  141.69427139 102
111  42.76682199  141.69406654 102
111  42.76663673  141.69396380 102
112  42.76641726  141.69370080  42.76632142  141.69349646 102
111  42.76631725  141.69323346 102
113  42.76625915  141.69265100
110 1 0.00 82.5000 New Taxiway 2
111  42.76246991  141.69588638 102
112  42.76226978  141.69565012  42.76223867  141.69541535 102
111  42.76215052  141.69443074 102
112  42.76208959  141.69381412  42.76206587  141.69356214 102
111  42.76215031  141.69343808 102
111  42.76220723  141.69336830
111  42.76151744  141.69349001 102
113  42.76176219  141.69601091
110 2 0.00 0.0000 New Taxiway 18
111  42.77783691  141.69113582
111  42.77770791  141.69115963
111  42.77773579  141.69139718
111  42.77786554  141.69137287
111  42.77786108  141.69133336
111  42.77775995  141.69135514
111  42.77775317  141.69129170
111  42.77784755  141.69127138
111  42.77784230  141.69123130
111  42.77774820  141.69124694
111  42.77774220  141.69119369
113  42.77784068  141.69117337
110 2 0.00 0.0000 New Taxiway 16
111  42.77767769  141.69123393
111  42.77767688  141.69120370
111  42.77764422  141.69116959
111  42.77756420  141.69117997
111  42.77752502  141.69122817
111  42.77752393  141.69127638
111  42.77755604  141.69132680
111  42.77763779  141.69131507
111  42.77765360  141.69133302
111  42.77765512  141.69135315
111  42.77764312  141.69137188
111  42.77757988  141.69138418
111  42.77756336  141.69135806
111  42.77753338  141.69136375
111  42.77753589  141.69139254
111  42.77757194  141.69142968
111  42.77765666  141.69141557
111  42.77768649  141.69137309
111  42.77768254  141.69131020
111  42.77764984  141.69126938
111  42.77756912  141.69127718
111  42.77755957  141.69126067
111  42.77755926  141.69123879
111  42.77757614  141.69122025
111  42.77763041  141.69121488
113  42.77764701  141.69123844
110 2 0.00 0.0000 New Taxiway 14
111  42.77737010  141.69121906
111  42.77734555  141.69126392
111  42.77735573  141.69140668
111  42.77739465  141.69145725
111  42.77747677  141.69144367
111  42.77749971  141.69140138
111  42.77748712  141.69124326
113  42.77745428  141.69120772
111  42.77744271  141.69124779
111  42.77745849  141.69126485
111  42.77746720  141.69138573
111  42.77745359  141.69140797
111  42.77740066  141.69141557
111  42.77738283  141.69139648
111  42.77737603  141.69127189
112  42.77739100  141.69125372  42.77739045  141.69125521
113  42.77743999  141.69124779
110 2 0.00 0.0000 New Taxiway 13
111  42.77730942  141.69122617
111  42.77717177  141.69125412
111  42.77717573  141.69129659
111  42.77722966  141.69128715
111  42.77725342  141.69148872
111  42.77728409  141.69148333
111  42.77726034  141.69128108
113  42.77731527  141.69126895
110 2 0.00 0.0000 New Taxiway 12
111  42.77712385  141.69126171
111  42.77709553  141.69126620
111  42.77711726  141.69151026
113  42.77714690  141.69150398
110 2 0.00 0.0000 New Taxiway 11
111  42.77692400  141.69129438
111  42.77689701  141.69129884
111  42.77692442  141.69154382
111  42.77695141  141.69153769
111  42.77694107  141.69143780
111  42.77702834  141.69142615
111  42.77704003  141.69152605
111  42.77706882  141.69151992
111  42.77704633  141.69127416
111  42.77701350  141.69127983
111  42.77702205  141.69137926
113  42.77693659  141.69138984
110 2 0.00 0.0000 New Taxiway 10
111  42.77686904  141.69139328
111  42.77686634  141.69136080
111  42.77682912  141.69131996
111  42.77674144  141.69132781
111  42.77670709  141.69138654
111  42.77671130  141.69150476
111  42.77676225  141.69156410
111  42.77683872  141.69155741
111  42.77687757  141.69150504
111  42.77687512  141.69146158
111  42.77684772  141.69146604
111  42.77684936  141.69149501
111  42.77682645  141.69152008
111  42.77676961  141.69152510
111  42.77674099  141.69149390
111  42.77673730  141.69140141
111  42.77675775  141.69136464
111  42.77681838  141.69135972
111  42.77683812  141.69137598
113  42.77683998  141.69139734
